qKfz(t)(1);Statusflag;qKfz(t)(2);Statusflag;qKfz(t)(3);Statusflag;qPkw(t)(1);Statusflag;qPkw(t)(2);Statusflag;qPkw(t)(3);Statusflag;qLkw(t)(1);Statusflag;qLkw(t)(2);Statusflag;qLkw(t)(3);Statusflag;vKfz(t)(1);Statusflag;vKfz(t)(2);Statusflag;vKfz(t)(3);Statusflag;vPkw(t)(1);Statusflag;vPkw(t)(2);Statusflag;vPkw(t)(3);Statusflag;vLkw(t)(1);Statusflag;vLkw(t)(2);Statusflag;vLkw(t)(3);Statusflag;vgKfz(t)(1);Statusflag;vgKfz(t)(2);Statusflag;vgKfz(t)(3);Statusflag;b(t)(1);Statusflag;b(t)(2);Statusflag;b(t)(3);Statusflag;aLkw(1);Statusflag;aLkw(2);Statusflag;aLkw(3);Statusflag;kKfz(1);Statusflag;kKfz(2);Statusflag;kKfz(3);Statusflag;kLkw(1);Statusflag;kLkw(2);Statusflag;kLkw(3);Statusflag;kPkw(1);Statusflag;kPkw(2);Statusflag;kPkw(3);Statusflag;qB(1);Statusflag;qB(2);Statusflag;qB(3);Statusflag;kB(1);Statusflag;kB(2);Statusflag;kB(3);Statusflag;QKfz;Statusflag;QLkw;Statusflag;QPkw;Statusflag;VKfz;Statusflag;VLkw;Statusflag;VPkw;Statusflag;VgKfz;Statusflag;B;Statusflag;Bmax;Statusflag;SKfz;Statusflag;Alkw;Statusflag;KKfz;Statusflag;KLkw;Statusflag;KPkw;Statusflag;QB;Statusflag;KB;Statusflag;VDelta;Statusflag
18420;1 Intp ;-3;0 Fehl Impl nErm ;18420;1;8700;1 Intp ;-3;0 Fehl Impl nErm nErf ;8700;1 nErf ;9720;1 Intp ;-3;0 Fehl Impl nErm ;9720;1;124;1 Intp ;-3;0 Fehl Impl nErm nErf ;124;1 nErf ;171;1 Intp ;-3;0 Fehl Impl nErm ;171;1;82;1 Intp ;-3;0 Fehl Impl nErm ;82;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;79;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;3;1;53;1 Intp ;-3;0 Fehl nErm ;53;1;149;1 Intp ;541;1;149;1;119;1 Intp ;0;1;119;1;51;1 Intp ;137;1;51;1;36791;1 Intp ;-3;0 Fehl nErm ;39610;1;297;1 Intp ;0;1 Fehl nErm ;319;1;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
66540;1 Intp ;-3;0 Fehl Impl nErm ;66540;1;49740;1 Intp ;-3;0 Fehl Impl nErm nErf ;49740;1 nErf ;16800;1 Intp ;-3;0 Fehl Impl nErm ;16800;1;71;1 Intp ;-3;0 Fehl Impl nErm nErf ;71;1 nErf ;62;1 Intp ;-3;0 Fehl Impl nErm ;62;1;98;1 Intp ;-3;0 Fehl Impl nErm ;98;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;31;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;26;1;25;1 Intp ;-3;0 Fehl nErm ;25;1;937;1 Intp ;541;1;937;1;171;1 Intp ;0;1;171;1;802;1 Intp ;137;1;802;1;83340;1 Intp ;-3;0 Fehl nErm ;73260;1;1174;1 Intp ;0;1 Fehl nErm ;1032;1;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;307;1;541;1;151;1;19;1;0;1;31;1;97;1;137;1;139;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;79;1 Fehl nErm ;0;1 Fehl nErm ;29;1 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;307;1;541;1;151;1;19;1;0;1;0;1;0;1;137;1;0;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;1 Fehl nErm ;0;1 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;307;1;541;1;151;1;19;1;0;1;0;1;0;1;137;1;0;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;1 Fehl nErm ;0;1 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
109440;1 Intp ;-3;0 Fehl Impl nErm ;109440;1;109080;1 Intp ;-3;0 Fehl Impl nErm nErf ;109080;1 nErf ;360;1 Intp ;-3;0 Fehl Impl nErm ;360;1;50;1 Intp ;-3;0 Fehl Impl nErm nErf ;50;1 nErf ;50;1 Intp ;-3;0 Fehl Impl nErm ;50;1;111;1 Intp ;-3;0 Fehl Impl nErm ;111;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;33;1;0;1 Intp ;-3;0 Fehl nErm ;0;1;2189;1 Intp ;541;1;2189;1;3;1 Intp ;0;1;3;1;2182;1 Intp ;137;1;2182;1;109800;1 Intp ;-3;0 Fehl nErm ;109584;1;2196;1 Intp ;0;1 Fehl nErm ;2192;1;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
93000;1 Intp ;-3;0 Fehl Impl nErm ;93000;1;86580;1 Intp ;-3;0 Fehl Impl nErm nErf ;86580;1 nErf ;6420;1 Intp ;-3;0 Fehl Impl nErm ;6420;1;18;1 Intp ;-3;0 Fehl Impl nErm nErf ;18;1 nErf ;18;1 Intp ;-3;0 Fehl Impl nErm ;18;1;12;1 Intp ;-3;0 Fehl Impl nErm ;12;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;80;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;9;1;7;1 Intp ;-3;0 Fehl nErm ;7;1;5167;1 Intp ;541;1;5167;1;535;1 Intp ;0;1;535;1;4810;1 Intp ;137;1;4810;1;99805;1 Intp ;-3;0 Fehl nErm ;96338;1;5545;1 Intp ;0;1 Fehl nErm ;5352;1;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;307;1;541;1;151;1;19;1;0;1;31;1;97;1;137;1;139;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;79;1 Fehl nErm ;0;1 Fehl nErm ;29;1 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;307;1;541;1;151;1;19;1;0;1;0;1;0;1;137;1;0;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;1 Fehl nErm ;0;1 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
201960;1 Intp ;-3;0 Fehl Impl nErm ;201960;1;173760;1 Intp ;-3;0 Fehl Impl nErm nErf ;173760;1 nErf ;28200;1 Intp ;-3;0 Fehl Impl nErm ;28200;1;93;1 Intp ;-3;0 Fehl Impl nErm nErf ;93;1 nErf ;93;1 Intp ;-3;0 Fehl Impl nErm ;93;1;91;1 Intp ;-3;0 Fehl Impl nErm ;91;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;18;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;19;1;14;1 Intp ;-3;0 Fehl nErm ;14;1;2172;1 Intp ;541;1;2172;1;310;1 Intp ;0;1;310;1;1868;1 Intp ;137;1;1868;1;230724;1 Intp ;-3;0 Fehl nErm ;214368;1;2481;1 Intp ;0;1 Fehl nErm ;2305;1;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;307;1;541;1;151;1;19;1;0;1;31;1;97;1;137;1;139;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;79;1 Fehl nErm ;0;1 Fehl nErm ;29;1 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
175080;1 Intp ;-3;0 Fehl Impl nErm ;175080;1;162900;1 Intp ;-3;0 Fehl Impl nErm nErf ;162900;1 nErf ;12180;1 Intp ;-3;0 Fehl Impl nErm ;12180;1;15;1 Intp ;-3;0 Fehl Impl nErm nErf ;15;1 nErf ;15;1 Intp ;-3;0 Fehl Impl nErm ;15;1;18;1 Intp ;-3;0 Fehl Impl nErm ;18;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;5;1;7;1 Intp ;-3;0 Fehl nErm ;7;1;11672;1 Intp ;541;1;11672;1;677;1 Intp ;0;1;677;1;10860;1 Intp ;137;1;10860;1;187260;1 Intp ;-3;0 Fehl nErm ;179952;1;12484;1 Intp ;0;1 Fehl nErm ;11997;1;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
261600;1 Intp ;-3;0 Fehl Impl nErm ;261600;1;240780;1 Intp ;-3;0 Fehl Impl nErm nErf ;240780;1 nErf ;20820;1 Intp ;-3;0 Fehl Impl nErm ;20820;1;133;1 Intp ;-3;0 Fehl Impl nErm nErf ;133;1 nErf ;142;1 Intp ;-3;0 Fehl Impl nErm ;142;1;33;1 Intp ;-3;0 Fehl Impl nErm ;33;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;19;1;8;1 Intp ;-3;0 Fehl nErm ;8;1;1967;1 Intp ;541;1;1967;1;631;1 Intp ;0;1;631;1;1696;1 Intp ;137;1;1696;1;305114;1 Intp ;-3;0 Fehl nErm ;315316;1;2294;1 Intp ;0;1 Fehl nErm ;2371;1;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;307;1;541;1;151;1;19;1;0;1;31;1;97;1;137;1;139;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;79;1 Fehl nErm ;0;1 Fehl nErm ;29;1 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;307;1;541;1;151;1;19;1;0;1;0;1;0;1;137;1;0;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;1 Fehl nErm ;0;1 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
